feature,mean_importance
feature_7,-0.016715086815450565
feature_14,-0.006780671888171347
feature_3,-0.005704886218965227
feature_18,-0.0054863372208455025
feature_13,-0.004495113540908366
feature_10,-0.0033542689072052377
feature_17,-0.0032530740196821755
feature_11,-0.0019845358461256122
feature_5,-0.0015719365426379527
feature_4,-0.0015439798199932326
feature_26,-0.0012747131061332019
feature_23,-0.00025759596169476484
feature_25,0.00015788939615479224
feature_6,0.0011446544693969162
feature_1,0.0011580608704928163
feature_30,0.001185215419613145
feature_15,0.0014632513824127612
feature_12,0.0016355851616458917
feature_16,0.0031286162884971713
feature_9,0.0037868811859691097
feature_19,0.004248398298098347
feature_27,0.004718606669193446
feature_20,0.005858353057840665
feature_29,0.009854764149369788
feature_21,0.010595671157632557
feature_2,0.013865805954803323
feature_24,0.016958680215196552
feature_8,0.01746298168436009
feature_28,0.03291590943994284
feature_22,0.05652112132300848
