feature,mean_importance
feature_6,-0.006093266813192449
feature_13,-0.004233433617839094
feature_25,-0.004076155171914853
feature_23,-0.0032039160711947096
feature_28,-0.0028345416369093073
feature_26,-0.002473837535951423
feature_8,-0.002219110392989526
feature_4,-0.0019562440559637182
feature_14,-0.001884773055372635
feature_15,-0.001466917685055974
feature_5,-0.0007329209602032094
feature_18,0.00014481521344728577
feature_30,0.00046459064754816317
feature_2,0.000576303546457968
feature_11,0.000825666647447737
feature_16,0.0009121064597482409
feature_12,0.001016242350173685
feature_20,0.0010480356632282862
feature_9,0.0012697169054526115
feature_17,0.0027205876645001958
feature_10,0.0030540129330594358
feature_3,0.0043144479089482265
feature_1,0.0051413107135745316
feature_19,0.0054043205404869284
feature_29,0.005729091668890273
feature_7,0.007906135806850224
feature_27,0.008500507309383148
feature_24,0.010939949373483682
feature_22,0.01610607275239278
feature_21,0.016652885994468992
