feature,mean_importance
feature_16,-0.0032143560966005876
feature_29,-0.0021162233797549753
feature_1,-0.0018828553926784092
feature_17,-0.0015846655232967133
feature_13,-0.0007114329949057391
feature_18,-0.00010937685921702245
feature_12,-4.487329144217678e-05
feature_3,0.00026903360347550477
feature_9,0.0002806276724373113
feature_30,0.00031105738925671643
feature_6,0.0005041872959613752
feature_20,0.0007882104789461941
feature_26,0.0009112226708017535
feature_14,0.0011280427603670678
feature_10,0.0012488863252026888
feature_5,0.001474963449230715
feature_15,0.00154932144968066
feature_7,0.0020425208978099574
feature_19,0.0020909853550200143
feature_11,0.002450402669431584
feature_4,0.004033017772560194
feature_25,0.004380030680249702
feature_27,0.011518994080296057
feature_23,0.019225256490519205
feature_28,0.0198825550504568
feature_24,0.0413510377022096
feature_2,0.04653931364314008
feature_21,0.08063133123547146
feature_22,0.08895246951447097
feature_8,0.11626981038040358
