feature,mean_importance
feature_6,-0.0007328420280489079
feature_20,-0.0006804158290690865
feature_1,-0.0002976756288143867
feature_3,0.0
feature_12,0.0
feature_17,5.606473007918889e-05
feature_13,9.670581188794547e-05
feature_5,0.0001666152287534639
feature_30,0.00023962289052701646
feature_26,0.0003230936674240931
feature_11,0.0003270162828469203
feature_18,0.00040217220701798117
feature_19,0.0004270991081979092
feature_16,0.0004446478129161074
feature_9,0.0005145556996889982
feature_15,0.0007851278776469406
feature_10,0.0008810777795666524
feature_29,0.002171932793261591
feature_24,0.0023189824916258982
feature_7,0.0027665437037343336
feature_22,0.008334010534445583
feature_4,0.00835530280418513
feature_25,0.009669519939583199
feature_14,0.010913499135608563
feature_23,0.023911179338228686
feature_2,0.026002092040644
feature_8,0.026717814910954783
feature_21,0.026724386296602065
feature_27,0.03466696522900467
feature_28,0.07223337127327674
