feature,mean_importance
feature_18,-0.0004710798730528487
feature_16,-0.00032424195779967027
feature_3,-2.2204460492503132e-17
feature_4,-2.2204460492503132e-17
feature_10,-2.2204460492503132e-17
feature_15,-1.1102230246251566e-17
feature_25,5.940337579018462e-05
feature_12,6.768989500457456e-05
feature_30,0.00014212576756730821
feature_9,0.00021307849950268353
feature_5,0.00030427652531097026
feature_19,0.0003406964936390089
feature_6,0.00035732820730042804
feature_26,0.000422039891789977
feature_1,0.0007745154885127947
feature_29,0.0007819181003484276
feature_7,0.0008900690058696759
feature_17,0.0014050752725733417
feature_13,0.0032864324809779187
feature_20,0.0048058468798680976
feature_2,0.006549355590813111
feature_11,0.006876522144007763
feature_22,0.014063654754213067
feature_14,0.015521097204375684
feature_27,0.02615180753574118
feature_24,0.03305945022276548
feature_21,0.04133122529690597
feature_28,0.04528052347148247
feature_23,0.05509172776382228
feature_8,0.07345883578838201
