feature,mean_importance
feature_4,-0.0008681653328042438
feature_18,-0.0005442702720232284
feature_1,0.0
feature_26,0.0
feature_20,0.0
feature_19,0.0
feature_17,0.0
feature_16,0.0
feature_13,0.0
feature_12,0.0
feature_15,0.0
feature_10,0.0
feature_11,0.0
feature_5,0.0
feature_6,0.0
feature_30,0.0
feature_9,0.0
feature_7,2.1017704811798767e-05
feature_3,0.00024612093467734074
feature_29,0.0005948761136473468
feature_25,0.0016867738711591252
feature_14,0.007127695252915234
feature_27,0.007674162984625127
feature_23,0.009461711107966009
feature_2,0.017203197629443483
feature_21,0.01779791086266208
feature_22,0.02416683867381187
feature_24,0.02870052743940433
feature_28,0.058716862845297556
feature_8,0.07156973841979508
