feature,mean_importance
feature_2,-0.0037351137738304563
feature_22,-0.001937600604293549
feature_26,-0.0008436371501075402
feature_15,-0.00018226928141767406
feature_17,0.0
feature_16,0.0
feature_30,0.0
feature_19,5.551115123125783e-18
feature_10,5.551115123125783e-18
feature_12,5.551115123125783e-18
feature_6,5.551115123125783e-18
feature_5,5.551115123125783e-18
feature_9,0.00017557176201363212
feature_18,0.00023252566062632597
feature_3,0.0006395572075686251
feature_11,0.0011407877313906133
feature_29,0.0013515229418581964
feature_1,0.0013883950787233923
feature_20,0.0016306725992544402
feature_25,0.00201250301929311
feature_13,0.002413728814436211
feature_4,0.002436570759222373
feature_8,0.009561243454866853
feature_7,0.024492572351766252
feature_27,0.031153349366029915
feature_21,0.045949793883755495
feature_24,0.056797932925495384
feature_23,0.10915623441406379
feature_28,0.16188990198853542
feature_14,0.37005198140231216
