feature,mean_importance
feature_17,-0.003720333765190151
feature_16,-0.003048343030000339
feature_3,-0.0011715709586344186
feature_20,-0.001114836456185836
feature_30,0.0
feature_7,0.0
feature_9,0.0
feature_10,0.0003687324845537604
feature_15,0.0004897319980358139
feature_18,0.0006539644853364252
feature_26,0.0007999256470694466
feature_19,0.0009812086890973626
feature_6,0.0013785865357559767
feature_13,0.002427917489431755
feature_1,0.005442576125460688
feature_5,0.006398336758077355
feature_25,0.007131986634968526
feature_29,0.007753766701993384
feature_12,0.007905049079758147
feature_4,0.008116780985015568
feature_24,0.008462010045204946
feature_21,0.00882801722117274
feature_2,0.009694041159950345
feature_11,0.013707047555959164
feature_14,0.014602638295290026
feature_27,0.015653887257808384
feature_23,0.01735016331521597
feature_8,0.02373871373485899
feature_22,0.049115115113378946
feature_28,0.08097690895792603
