feature,mean_importance
feature_3,-0.00846070683762522
feature_4,-0.006266931137538472
feature_23,-0.0037235827984762244
feature_1,-0.0021768754265989038
feature_15,-0.0020022303464292956
feature_30,-0.0015048781471975025
feature_10,-0.0013569824202476545
feature_14,-0.001247285444968653
feature_11,-0.000988804626732892
feature_17,-0.000864679181045741
feature_7,-0.0005449247137910368
feature_25,-0.00030549670512986513
feature_9,-2.054072134110574e-05
feature_26,0.00030901249845677325
feature_6,0.0003424577448727428
feature_5,0.000417209726409809
feature_13,0.00115831134569441
feature_29,0.0014732240705882139
feature_21,0.001965626838239963
feature_19,0.002598510085082925
feature_16,0.0028548823886815596
feature_18,0.003988038885187495
feature_2,0.004985989455883267
feature_20,0.007036886597560044
feature_12,0.008788253989685227
feature_24,0.028104633799467572
feature_27,0.03043574643670679
feature_28,0.035301194079331286
feature_8,0.05347552564505732
feature_22,0.05721559374371913
