feature,mean_importance
feature_23,-0.020871857226144395
feature_7,-0.006969927297100054
feature_12,-0.0035460055157712222
feature_6,-0.003287039620369242
feature_26,-0.003220721863739215
feature_5,-0.0027473524013730153
feature_27,-0.002463409753796014
feature_17,-0.002187491367424771
feature_9,-0.002127557164394839
feature_15,-0.0020175121679093244
feature_4,-0.001721921755827971
feature_13,-0.0015826206955064093
feature_1,-0.0010918531304528745
feature_18,-0.00036674144385731024
feature_25,0.0002569541159393729
feature_3,0.0004838332125971068
feature_30,0.0005198098116089677
feature_20,0.0012522474113158433
feature_19,0.0020029665034066004
feature_14,0.0021837842146293198
feature_11,0.002354020077250585
feature_29,0.004050927629611681
feature_16,0.006286092832340695
feature_28,0.008002171828255588
feature_21,0.009350295888815275
feature_8,0.010378196429099668
feature_24,0.01093750887726389
feature_10,0.0125504831415092
feature_2,0.021420984488613043
feature_22,0.053232751328265104
