feature,mean_importance
feature_6,-0.005135166201222102
feature_3,-0.002748000089312286
feature_4,-0.0007183393894464984
feature_9,-0.000678398220355722
feature_1,-0.000441177636921114
feature_16,-0.00018410046878108988
feature_26,-9.317474608466769e-05
feature_10,0.0002674172238684991
feature_23,0.0006330729583738676
feature_5,0.000805438286352253
feature_12,0.0010528422159526568
feature_20,0.0012678931662039317
feature_19,0.0013720540152443506
feature_15,0.0020577853580054373
feature_13,0.0032788316620027762
feature_30,0.0038699373084250116
feature_18,0.003936267535384727
feature_2,0.004145242804392926
feature_7,0.005150867742168655
feature_27,0.005173154296621874
feature_14,0.005369788542926834
feature_24,0.006440985032528481
feature_17,0.006523932573328417
feature_29,0.007630752098221968
feature_11,0.00845963024289341
feature_25,0.013099052752013077
feature_22,0.015197718643371499
feature_28,0.02065680690735007
feature_21,0.02690304586468529
feature_8,0.05602345035037295
