feature,mean_importance
feature_12,-0.0009582821999336514
feature_5,-0.0005650203836398575
feature_19,-0.0003127301192084382
feature_9,-3.7444465084898736e-07
feature_11,2.567689635080972e-05
feature_25,0.0002640317444462997
feature_3,0.0003308051417422235
feature_7,0.000525638014837114
feature_18,0.0007971445710515855
feature_17,0.0008382172876691754
feature_30,0.0009099702199624928
feature_1,0.0010581354648103911
feature_13,0.0013635539487285874
feature_20,0.0014474177620623315
feature_26,0.0018909233634136428
feature_10,0.0021141093811467837
feature_6,0.00308865033758905
feature_15,0.0032005784549875627
feature_14,0.0035068308515097566
feature_29,0.003648864018338796
feature_4,0.0038669290859136944
feature_2,0.01023434878566854
feature_16,0.011643885544321886
feature_21,0.011819788223659885
feature_27,0.01240608862469893
feature_23,0.01928639595487175
feature_8,0.022175616848876673
feature_28,0.02273162483360373
feature_24,0.031013851140918626
feature_22,0.04468724919876774
