feature,mean_importance
feature_18,-0.0007389605179742686
feature_6,-0.00028766027800473384
feature_9,-0.00016262115734062555
feature_12,6.115442731181864e-05
feature_10,0.00016925973729217114
feature_15,0.0015218288747244429
feature_3,0.0016186381113446197
feature_14,0.001663020880893526
feature_30,0.002356504443924409
feature_4,0.0024047050019088884
feature_20,0.002536098351510577
feature_11,0.0026625193148844288
feature_13,0.0029095215599947823
feature_5,0.0029798634182814253
feature_16,0.003912723248906058
feature_1,0.005351906417963295
feature_26,0.0057060097763359935
feature_19,0.0059321314017425405
feature_17,0.006927744603140537
feature_29,0.009714277727525363
feature_23,0.009918095581146757
feature_2,0.011461393605088226
feature_27,0.015801936396114935
feature_7,0.01618826256251515
feature_25,0.018101849300910945
feature_24,0.01952674749207821
feature_21,0.02389840822931674
feature_28,0.034836115456861785
feature_22,0.03623877476808875
feature_8,0.03818598608622008
