feature,mean_importance
feature_26,-0.0011574591770303426
feature_16,-0.0006780124631757395
feature_7,-0.00037217425664331784
feature_3,-0.0002520956008355196
feature_13,-0.00025057470251453053
feature_18,-0.00010816326286928745
feature_20,0.00020273446636953074
feature_1,0.0006543341763147914
feature_15,0.0007426172681730154
feature_4,0.0007553012351705579
feature_9,0.0009262984501120592
feature_12,0.001371786902932401
feature_10,0.0013881175623735697
feature_30,0.0014309838945869486
feature_19,0.001995610616033772
feature_11,0.002070896095108818
feature_17,0.002144417867578871
feature_6,0.0026696105620964334
feature_5,0.0034074680985875043
feature_23,0.0036454355636869303
feature_2,0.004394728097172423
feature_29,0.005676350065077007
feature_25,0.008300841794938018
feature_14,0.009615117681330002
feature_21,0.009665463000575362
feature_27,0.013885317255127446
feature_24,0.02651285860151271
feature_28,0.028259261764578426
feature_22,0.03533871359880771
feature_8,0.03710635847354225
