feature,mean_importance
feature_7,-0.006211357729373967
feature_3,-0.004644601986253827
feature_12,-0.003043153936753673
feature_15,-0.002749734509517374
feature_11,-0.00040561830367470686
feature_13,-0.0003917259603209794
feature_18,0.0
feature_1,0.00046036018895765084
feature_10,0.0011728680755357268
feature_14,0.001178991456427414
feature_9,0.0012398847063839259
feature_29,0.0013976780967987906
feature_26,0.001825963166649147
feature_6,0.002586587090442577
feature_16,0.002642157546042451
feature_20,0.002781555519022233
feature_19,0.003206118451334794
feature_5,0.0035378601096413276
feature_30,0.003728788955819662
feature_25,0.0038430539489833606
feature_4,0.004425649237823054
feature_2,0.005673916688520003
feature_17,0.007369888655610396
feature_24,0.0077173921148340294
feature_23,0.00796545504591208
feature_27,0.010386435468881284
feature_21,0.012263032827166459
feature_8,0.01636466180642685
feature_28,0.02616134424985081
feature_22,0.033674893535560926
