feature,mean_importance
feature_13,-0.002344715959778354
feature_7,-0.0020525639161114535
feature_11,-0.0011980537261095145
feature_9,-0.0007954679230486358
feature_12,-0.0003614575079549237
feature_30,-0.0002601814370992106
feature_26,-0.00014467411129749918
feature_3,-0.00012975548279896276
feature_4,-3.7275288242041846e-05
feature_5,0.00044269950592782937
feature_25,0.0007859598179354707
feature_6,0.0008604228921607546
feature_19,0.002046947018120272
feature_10,0.002280113849405621
feature_14,0.002330562614066653
feature_18,0.0027735004611060517
feature_15,0.0032686207045551446
feature_20,0.006033667172362464
feature_17,0.006213512964885799
feature_29,0.007004131324894096
feature_1,0.0072232190415103216
feature_8,0.008642427409703985
feature_27,0.009589394477408858
feature_23,0.012370270243866563
feature_16,0.014613191356039081
feature_21,0.01899508171880062
feature_2,0.020505953744768886
feature_28,0.023530816559588375
feature_24,0.03183023206110332
feature_22,0.04374187580669788
