feature,mean_importance
feature_4,-0.0027608891829792996
feature_1,-0.002642324266014971
feature_3,-0.001089737361562343
feature_9,-0.0008386417989596176
feature_17,-0.000679898016348765
feature_12,-0.00043550251946468664
feature_15,-0.0003846527133435529
feature_11,-4.588070400050048e-05
feature_26,0.0003522556821596662
feature_18,0.0010595228896362995
feature_16,0.0012670990624440103
feature_30,0.0015346638997270207
feature_6,0.001640956627028177
feature_10,0.001715568279117538
feature_19,0.001863652292849502
feature_7,0.002115005239116305
feature_23,0.002318365039992733
feature_5,0.003625279065052131
feature_20,0.003894993204617772
feature_13,0.004127628697340627
feature_14,0.005276462135172621
feature_29,0.006789519114325802
feature_25,0.008225059466882775
feature_2,0.014009944149957477
feature_21,0.014805205178105024
feature_27,0.02197744014976261
feature_24,0.02432289084145438
feature_22,0.04033768342612169
feature_28,0.04275303568579624
feature_8,0.04657683019911023
