feature,mean_importance
feature_7,-0.009474053045124723
feature_13,-0.008046243835458933
feature_18,-0.005583262225392185
feature_16,-0.004596016355450994
feature_23,-0.003523004866600901
feature_1,-0.0029300298387478717
feature_4,-0.0017190703956320608
feature_3,-0.0011459534563802998
feature_9,-0.0010943275682047172
feature_10,-0.000882033689756817
feature_30,-0.0007556069254998077
feature_26,-0.0005874018511488721
feature_15,-0.00019752131796274552
feature_12,0.00014147784154494025
feature_11,0.0010106786715246396
feature_6,0.0010911632686654183
feature_5,0.0014843621438660193
feature_17,0.0020157315404822685
feature_19,0.0022258565710490453
feature_20,0.002426766639319805
feature_14,0.002525328189353598
feature_27,0.0026355791419795938
feature_25,0.004464199053690493
feature_29,0.006226208345733358
feature_2,0.012230902230936652
feature_24,0.01528711196787133
feature_28,0.021575887480327162
feature_8,0.022507279170517536
feature_21,0.02379414465932807
feature_22,0.053086665250573574
