feature,mean_importance
feature_4,-0.002840838041036653
feature_20,-0.0024352350842094415
feature_1,-0.001493157271469933
feature_26,-0.0012956739707315756
feature_10,-0.0003321557909334055
feature_3,-0.00014578573272314155
feature_19,0.000313188769580211
feature_9,0.0005346061927231166
feature_14,0.0006144856620036526
feature_15,0.0010883058883419893
feature_18,0.0015461448046563437
feature_17,0.0019968124253356727
feature_12,0.002066149599871592
feature_23,0.0020740907567327743
feature_6,0.002579454237909584
feature_13,0.0027609879371007285
feature_30,0.003461122008195122
feature_29,0.003961230642441893
feature_5,0.004083355849320997
feature_16,0.00537053694418192
feature_11,0.00564422087774343
feature_27,0.006088194436023414
feature_2,0.008621815714379857
feature_7,0.010582280975749295
feature_25,0.010998944607331779
feature_22,0.015594678263103835
feature_8,0.01633081164542687
feature_24,0.019379446613830585
feature_21,0.024318088594596186
feature_28,0.048471877645040955
