feature,mean_importance
feature_3,-0.0008604622923356973
feature_25,-0.0008498673197170549
feature_7,-0.00039495872496707817
feature_13,-0.0003643805830849833
feature_19,-8.153020622755982e-05
feature_10,-4.283078256857725e-05
feature_30,1.7341605075194e-05
feature_26,5.815788627538121e-05
feature_18,0.00014674558674316606
feature_9,0.0006317569028328418
feature_12,0.0009436789490654601
feature_5,0.0014999102870980566
feature_6,0.0020601511241634595
feature_14,0.00226283854947274
feature_21,0.0032929313906469096
feature_1,0.0038833599591335797
feature_17,0.004384555023987592
feature_15,0.004400548496324742
feature_29,0.005399552612172397
feature_16,0.005741168487775958
feature_20,0.00647846489749776
feature_4,0.007743747079245608
feature_27,0.01143756884454427
feature_11,0.011674186873518707
feature_2,0.017074404713813822
feature_28,0.020062919304418846
feature_23,0.03173882263238635
feature_8,0.037019167196550365
feature_24,0.04104603375466324
feature_22,0.06828879615661058
