feature,mean_importance
feature_8,-0.016496161785324655
feature_13,-0.00905065174996245
feature_5,-0.0085247903112564
feature_15,-0.006127041441825432
feature_11,-0.001890203643881258
feature_1,-0.0018107180260499207
feature_14,-0.0017753978040316448
feature_23,-0.0012676364964301413
feature_17,-0.001253471535470324
feature_26,0.0003264129065905674
feature_28,0.0004227815512083899
feature_18,0.001035504403792359
feature_9,0.0013632836575717872
feature_6,0.0015776386261790259
feature_30,0.0020493256221568055
feature_20,0.0021945730013259975
feature_10,0.0024999654799968294
feature_12,0.0026302141968354426
feature_29,0.00344220789641643
feature_2,0.0034860893825205434
feature_7,0.004373598939008827
feature_19,0.004465661396918422
feature_3,0.005257828454841853
feature_21,0.006783965746410792
feature_16,0.0069634323288433305
feature_25,0.007386282793335993
feature_4,0.008704398753137249
feature_22,0.02055899267834321
feature_27,0.024899477838394964
feature_24,0.03193279206051864
