feature,mean_importance
feature_1,-0.0027220101381630695
feature_9,-0.0015267379178315291
feature_3,-0.0006842750967300498
feature_10,-0.00046248320193676974
feature_30,0.0
feature_4,0.00011706458213661675
feature_13,0.00015357988840100645
feature_15,0.0005384084243934467
feature_16,0.0005989996641787287
feature_5,0.0007878318185189623
feature_12,0.0012618109977215893
feature_21,0.001365661111020751
feature_7,0.001667213009447084
feature_18,0.001746442256785992
feature_17,0.0018436286596459836
feature_14,0.0018476742336290986
feature_25,0.0025926754594298622
feature_6,0.002635082985326166
feature_26,0.0029827344939996987
feature_20,0.003551991602237607
feature_29,0.003932818119429582
feature_11,0.005331395006907723
feature_19,0.007841584952414948
feature_23,0.015967379052075438
feature_2,0.016893279098897363
feature_28,0.03571287988411123
feature_24,0.038609078330566725
feature_22,0.0404662072764646
feature_27,0.04513603023742351
feature_8,0.047214982920229756
