feature,mean_importance
feature_4,-0.004017230924373431
feature_1,-0.0028593432249494634
feature_6,-0.0026257220330272195
feature_7,-0.0009525585464078334
feature_18,-0.0009200409711138058
feature_3,-0.0001027912341692666
feature_19,-3.562586873649132e-05
feature_9,0.00016271960360856596
feature_10,0.0001829530323469067
feature_15,0.00021094040856533964
feature_12,0.0003930165807667765
feature_23,0.0006397687613631326
feature_20,0.0013651085974915392
feature_17,0.0016136834049897714
feature_21,0.0017353864723043178
feature_13,0.0017739200866996653
feature_11,0.0021370378593940074
feature_26,0.002251353323084776
feature_30,0.002633511608919091
feature_14,0.003208503055596107
feature_5,0.0034885823903156796
feature_16,0.0038614688475997277
feature_25,0.0077069862450971135
feature_29,0.011464232156158967
feature_24,0.019959217119896656
feature_2,0.024561173823817405
feature_28,0.03583853773326639
feature_22,0.045192617197517645
feature_8,0.047320597427046654
feature_27,0.04823238985320989
