feature,mean_importance
feature_18,-0.00390759496966814
feature_14,-0.0023647682236655615
feature_13,-0.0022668891021358412
feature_1,-0.0015722005845947545
feature_3,-0.0014760660450878315
feature_30,-0.0008017517660281525
feature_17,-0.0005950228108253741
feature_26,-0.0004527894688650391
feature_7,-0.00024059285054015277
feature_15,-9.9994806521142e-05
feature_12,-9.873906626067796e-06
feature_10,0.00023797490423561608
feature_16,0.00027115019381295235
feature_19,0.0003919766106838474
feature_11,0.0010787376475161203
feature_6,0.0016350816967259873
feature_20,0.0020186778543427207
feature_9,0.002837817032293255
feature_4,0.003150377893199147
feature_25,0.0037023854186503725
feature_5,0.004817543831395499
feature_27,0.006000557185351346
feature_23,0.006217058327485092
feature_21,0.006455834715947734
feature_29,0.007766298476804723
feature_2,0.0146282797929207
feature_24,0.015088465650891059
feature_8,0.016836421329157948
feature_22,0.03725169383269504
feature_28,0.04009000269184677
