feature,mean_importance
feature_10,-0.003934864667181237
feature_30,-0.0022118755150982135
feature_5,-0.0020375042376727715
feature_26,-0.0010234977837397352
feature_4,-0.0007802214229150923
feature_19,-2.7782195490549942e-05
feature_12,0.0001807315949324928
feature_15,0.0005459140968535947
feature_9,0.0008847862699957493
feature_7,0.0009884182424268416
feature_3,0.0010207317296252628
feature_6,0.001572542744445099
feature_18,0.0017845399515400069
feature_13,0.0018174121549407313
feature_2,0.00235642992082834
feature_1,0.0023621447130232455
feature_16,0.002835955159168646
feature_22,0.0030366019086211253
feature_29,0.0034143824382506906
feature_14,0.00366742445908983
feature_20,0.00376919852909606
feature_17,0.005148206440705424
feature_21,0.0073855035609076665
feature_11,0.0075404590390385495
feature_23,0.00988689208365951
feature_24,0.012422927559684918
feature_25,0.016412805662325735
feature_27,0.02105305574642804
feature_28,0.02278374849011853
feature_8,0.04458947207685523
