feature,mean_importance
feature_25,-0.007361602296461297
feature_5,-0.0031362795966748307
feature_20,-0.0031227400095653417
feature_11,-0.0024111746933585766
feature_12,-0.0017290399178084962
feature_19,-0.0003226284016531786
feature_30,-0.00029643694582573156
feature_18,5.108569589986206e-05
feature_15,9.168126504301155e-05
feature_6,0.00023568677414698703
feature_26,0.0002516757929907104
feature_13,0.0008691506762298018
feature_4,0.0013171740414237882
feature_1,0.0014769576626215849
feature_7,0.0018761637906301878
feature_17,0.0026672937397570484
feature_3,0.0037379902315019128
feature_8,0.0037879999357567544
feature_9,0.0040279819130363045
feature_10,0.004532058212748017
feature_14,0.005186277904873335
feature_29,0.005667315743697762
feature_16,0.011509422842326988
feature_21,0.012833530205599441
feature_27,0.018472224971995264
feature_2,0.02050118900756291
feature_28,0.02383371928898616
feature_23,0.026137316669250777
feature_22,0.041110972987876825
feature_24,0.056302441676882475
