feature,mean_importance
feature_26,-0.0009540985694896475
feature_10,-0.0007886158455841757
feature_6,0.0
feature_18,0.0
feature_9,0.0
feature_11,0.0
feature_4,9.829690971121518e-05
feature_20,0.0008791534010147261
feature_1,0.0010281551002172984
feature_7,0.0012475197912143355
feature_3,0.0013039733104377033
feature_30,0.0013998482015720015
feature_19,0.0015972147116383255
feature_15,0.0016626140812179891
feature_12,0.002271143972433673
feature_13,0.002670132676654938
feature_2,0.0034644999896133845
feature_29,0.003872829514052331
feature_16,0.004651227096404873
feature_17,0.004697893411629089
feature_5,0.006373180719939827
feature_27,0.007808563508055799
feature_24,0.011491917483275488
feature_14,0.012168767540331239
feature_23,0.012477719574479698
feature_22,0.016828196784090036
feature_25,0.024137553773232533
feature_21,0.0293781342061775
feature_28,0.03714771448342947
feature_8,0.04416309128486588
