feature,mean_importance
feature_16,-0.001730847879586378
feature_17,-0.0016171865279216823
feature_6,-0.0008130290353492193
feature_26,-0.00020280752579110995
feature_30,-5.564539436392346e-05
feature_20,0.00024452917520678685
feature_4,0.0007242147060985721
feature_1,0.001010490803370459
feature_19,0.0011888319058942387
feature_10,0.0012047910790228462
feature_15,0.0012289186081105186
feature_9,0.0013828335624134574
feature_3,0.0023913359943121353
feature_12,0.002742124088331993
feature_7,0.0027831376147913313
feature_29,0.003973772930510941
feature_11,0.004240942304258799
feature_18,0.004718612126895697
feature_5,0.005196647534124873
feature_25,0.005629983321150248
feature_13,0.005784156975620775
feature_14,0.006057487945521117
feature_23,0.010668399708199754
feature_27,0.011519308778796079
feature_24,0.012571897893915964
feature_2,0.014452360987334757
feature_21,0.014493551393061174
feature_22,0.0253486168372958
feature_8,0.028917386785145733
feature_28,0.053706944506865084
