feature,mean_importance
feature_4,-0.0023859330688990126
feature_3,-0.0019285631887751731
feature_12,-0.000668423394926522
feature_15,-0.0004997932590147982
feature_10,-0.0001434969097362751
feature_1,7.680966799523126e-05
feature_11,0.00017048346190479957
feature_20,0.00033046121007915404
feature_18,0.0003630896325585428
feature_6,0.00044574656673524447
feature_9,0.0007061607296957858
feature_13,0.001199810882048216
feature_17,0.0014699078131467425
feature_19,0.0021901972349180204
feature_16,0.0023140851200308425
feature_26,0.0023242490459664256
feature_24,0.0030932507171920185
feature_23,0.0032312349827891677
feature_30,0.0034372521542683524
feature_7,0.0037216297373441204
feature_5,0.0040983034652924185
feature_29,0.004509623341343571
feature_14,0.004687999091703532
feature_25,0.012668386977875003
feature_21,0.013297967161258039
feature_27,0.014228688920036456
feature_2,0.016517993118199382
feature_22,0.05029606980272604
feature_8,0.05128554623437166
feature_28,0.05847056355770388
