feature,mean_importance
feature_13,-0.0026537257602195163
feature_9,-0.0019467671024323064
feature_26,-0.0019272522315187334
feature_5,-0.0014778254624275844
feature_6,-0.0011887957238748414
feature_15,0.0004890028038923744
feature_20,0.0005706944008404269
feature_25,0.001098229360488112
feature_11,0.0013752024486773707
feature_7,0.0016299825578331094
feature_17,0.0016894232045185087
feature_10,0.001780769235263141
feature_18,0.0018361142874633086
feature_19,0.0018468735708509598
feature_3,0.001861919105383747
feature_1,0.0018927321266788033
feature_30,0.0019051673457827379
feature_4,0.002722952071939144
feature_29,0.00273411799332976
feature_12,0.003049031257462065
feature_16,0.003448588528710117
feature_14,0.0050629324890189955
feature_28,0.005066183011088576
feature_2,0.006978336783124967
feature_8,0.0076557775441384425
feature_23,0.01087964080453796
feature_27,0.011888328697994232
feature_21,0.012635556299297917
feature_24,0.014399313458257696
feature_22,0.018440077297614994
