feature,mean_importance
feature_26,-0.0033033199308999837
feature_6,-0.0006449336525316679
feature_12,-0.0003824591401397376
feature_14,-0.00022313320120182222
feature_3,-0.00018839889983287005
feature_20,-2.1329784868201473e-05
feature_17,9.646579598474314e-05
feature_30,0.00018086362463844152
feature_29,0.0003582751423302222
feature_9,0.0003692229540659536
feature_15,0.0005140967237023619
feature_10,0.0007020572821014703
feature_4,0.0010275331337060184
feature_16,0.001071476572852767
feature_19,0.0014175239788753902
feature_25,0.001616804436052327
feature_18,0.0017158376282911335
feature_11,0.00172681439256121
feature_1,0.0018802136649994333
feature_5,0.0023111345366659793
feature_13,0.003720302377166676
feature_24,0.004425779199768618
feature_27,0.012362852989457353
feature_23,0.014837138290776935
feature_7,0.02961623259231876
feature_8,0.04784528711007698
feature_22,0.05186339036821329
feature_2,0.05448323275623029
feature_28,0.06147480477028
feature_21,0.0744629131997876
