feature,mean_importance
feature_15,-0.003882138342189939
feature_10,-0.0005177909402335312
feature_9,6.966993929179433e-05
feature_12,0.00031424481012959913
feature_4,0.0004498394312385565
feature_17,0.0008182667047688996
feature_20,0.0008395107615354142
feature_26,0.000890512963463802
feature_3,0.0009621976119165571
feature_1,0.001183340319871537
feature_18,0.0013186060520906761
feature_13,0.0014027511436543543
feature_7,0.00162920249653139
feature_30,0.0016934958641127511
feature_6,0.001786526522743298
feature_11,0.0029309416682228363
feature_5,0.003331989145584813
feature_19,0.003938864710377238
feature_16,0.003958820580868558
feature_29,0.004282305655566811
feature_14,0.004466948109016255
feature_21,0.009653289655519037
feature_25,0.01035405957512942
feature_23,0.010924476254716892
feature_2,0.017064634225759066
feature_24,0.018443141733475932
feature_27,0.01947918991693314
feature_22,0.03869059500563162
feature_8,0.0406248249865591
feature_28,0.051112681449573406
