feature,mean_importance
feature_3,-0.0011276151030684856
feature_15,-0.0011003394072083782
feature_26,-0.0007008753423737482
feature_13,-0.00047434186457219474
feature_7,-0.0004564770161713222
feature_30,9.533472351196116e-06
feature_12,0.00022989474774441355
feature_10,0.00023007402449752855
feature_5,0.00039630242708495883
feature_9,0.0004894069060370196
feature_11,0.0006164734053167919
feature_17,0.0007413059447004905
feature_6,0.0007851397853828795
feature_18,0.0010920108300849953
feature_14,0.001356192336908421
feature_25,0.0013635080169915408
feature_4,0.0017855934568355048
feature_1,0.002827139191235957
feature_19,0.003414309280190317
feature_20,0.0037337954557819355
feature_29,0.004726966831948867
feature_16,0.0047750398920913244
feature_23,0.009638396618418517
feature_27,0.012765721172050892
feature_2,0.016624607518009114
feature_21,0.019860511714767673
feature_8,0.02696150778289357
feature_28,0.029831255742391555
feature_24,0.03304962937285588
feature_22,0.05355037045476878
