feature,mean_importance
feature_7,-0.0016851829912925358
feature_26,-0.0016600517998204
feature_4,-0.0013157735045930374
feature_1,-0.0012977242331057904
feature_16,-0.001147249422367161
feature_9,-0.0010587299701680431
feature_20,-0.00103638404490963
feature_6,-0.00035765596329273287
feature_10,2.0424652398590147e-05
feature_3,0.00010729848944759368
feature_17,0.00029110324866623015
feature_15,0.0006203444381960299
feature_30,0.001414279122559664
feature_18,0.002364754694745694
feature_19,0.002616851534234432
feature_29,0.0027322176909940292
feature_12,0.0031346194195263966
feature_5,0.003200430193051637
feature_21,0.00491384892770613
feature_13,0.005012756424722581
feature_11,0.005720344463943328
feature_2,0.005864950732723073
feature_23,0.006265855324273151
feature_14,0.00643192109895038
feature_25,0.007630019727173945
feature_24,0.00877769859074517
feature_27,0.011199248634123504
feature_22,0.025559735498754826
feature_8,0.026058381517943596
feature_28,0.04314931949944528
