feature,mean_importance
feature_5,-0.005391046617977529
feature_26,-0.0010701902764589043
feature_10,-0.0009876884081036319
feature_13,-0.0007981180234453405
feature_15,-0.0006333259289688059
feature_30,-0.0005188262193276145
feature_6,0.00040439092846124845
feature_7,0.00042299665032315413
feature_8,0.0010149761514731542
feature_17,0.001120720003810427
feature_3,0.0013099750421367573
feature_12,0.0014576672670964298
feature_1,0.0016115170941763735
feature_14,0.0018435735750481602
feature_11,0.0018756368700120541
feature_2,0.002357614151793669
feature_9,0.002470725967495513
feature_4,0.002617678781005972
feature_25,0.003055946437408652
feature_20,0.0030686289431883784
feature_19,0.003247367558595016
feature_16,0.0033374979087599397
feature_29,0.0034015512586145213
feature_18,0.003736935980997913
feature_23,0.005466564180673919
feature_28,0.008883227958907119
feature_21,0.009515196655266983
feature_24,0.017054320314632627
feature_27,0.017129140804789923
feature_22,0.023813899564534995
